Unnamed: 0,Data_Point,Test_Time(s),Date_Time,Step_Time(s),count,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
2.1,19.0,73.8451803578707,2017-03-14 18:37:27,13.786558512723284,,2,1.0,2.9993393421173096,3.4058585166931152,0.011436835389088,0.0,0.038492797455735,0.0,0.005052198190242052,0.0,0.0,0.0,0.0,6.009869575500488,6.2903523445129395,6.236043930053711,6.433522701263428
2.1,20.0,76.06032446980045,2017-03-14 18:37:29,16.0017029446351,,2,1.0,2.9986250400543213,3.4159412384033203,0.01328224429918,0.0,0.044786674971835,0.0,0.004761924501508474,0.0,0.0,0.0,0.0,6.163726806640625,6.2903523445129395,6.158967018127441,6.433522701263428
2.1,21.0,78.40029999117124,2017-03-14 18:37:31,18.34167814602382,,2,1.0,2.9993491172790527,3.4260239601135254,0.015231665932814,0.0,0.05145515203059,0.0,0.0045011709444224834,0.0,0.0,0.0,0.0,6.163726806640625,6.367384433746338,6.236043930053711,6.433522701263428
2.1,22.0,81.48894910682077,2017-03-14 18:37:34,21.430327261673344,,2,1.0,2.9989869594573975,3.438856363296509,0.017804836097988,0.0,0.060286237461362,0.0,0.004197036847472191,0.0,0.0,0.0,0.0,6.086798667907715,6.2903523445129395,6.158967018127441,6.433522701263428
2.1,23.0,84.20336573948934,2017-03-14 18:37:37,24.144744214323996,,2,1.0,2.9989869594573975,3.449550151824951,0.020066247743773,0.0,0.068074252302275,0.0,0.004014529287815094,0.0,0.0,0.0,0.0,6.240653038024902,6.2903523445129395,6.158967018127441,6.433522701263428
2.1,24.0,87.23170879227838,2017-03-14 18:37:40,27.173087267113043,,2,1.0,2.9993393421173096,3.4602439403533936,0.022589170968925,0.0,0.076790085536841,0.0,0.0037696901708841324,0.0,0.0,0.0,0.0,6.163726806640625,6.2903523445129395,6.158967018127441,6.5105299949646
2.1,25.0,89.97736783537198,2017-03-14 18:37:43,29.918745990224547,,2,1.0,2.9989869594573975,3.4703264236450195,0.024876573824825,0.0,0.084716227511222,0.0,0.0035955137573182583,0.0,0.0,0.0,0.0,6.163726806640625,6.2903523445129395,6.236043930053711,6.5105299949646
2.1,26.0,93.03480237903752,2017-03-14 18:37:46,32.9761805338901,,2,1.0,2.9989869594573975,3.4804091453552246,0.027423549787069,0.0,0.093567195798805,0.0,0.0034671081230044365,0.0,0.0,0.0,0.0,6.240653038024902,6.367384433746338,6.236043930053711,6.5105299949646
2.1,27.0,96.310719727666,2017-03-14 18:37:49,36.25209788251858,,2,1.0,2.999687433242798,3.490797281265259,0.030152670297859,0.0,0.103079326750356,0.0,0.003223792649805546,0.0,0.0,0.0,0.0,6.2096967697143555,6.413453102111816,6.205077648162842,6.402555465698242
2.1,28.0,99.6178474885114,2017-03-14 18:37:53,39.55922596334605,,2,1.0,2.9993350505828857,3.500880002975464,0.032907768476726,0.0,0.112710169184094,0.0,0.003102129092440009,0.0,0.0,0.0,0.0,6.240653038024902,6.2903523445129395,6.236043930053711,6.433522701263428
2.1,29.0,103.2371068899849,2017-03-14 18:37:56,43.178485364819565,,2,1.0,2.9989869594573975,3.510962724685669,0.035922987045555,0.0,0.12328091131082,0.0,0.0028587777633219957,0.0,0.0,0.0,0.0,6.240653038024902,6.2903523445129395,6.236043930053711,6.433522701263428
2.1,30.0,106.85608758706586,2017-03-14 18:38:00,46.79746574191845,,2,1.0,2.9989869594573975,3.521045446395874,0.038937883724291,0.0,0.133880485655,0.0,0.002798036439344287,0.0,0.0,0.0,0.0,6.240653038024902,6.2903523445129395,6.158967018127441,6.5105299949646
2.1,31.0,110.78726936088654,2017-03-14 18:38:04,50.7286478357212,,2,1.0,2.9989869594573975,3.5311279296875,0.042212906433148,0.0,0.145428312828539,0.0,0.0026763163041323423,0.0,0.0,0.0,0.0,6.286622524261475,6.336423397064209,6.28215217590332,6.479563236236572
2.1,32.0,115.10055229704211,2017-03-14 18:38:08,55.04193077187677,,2,1.0,2.9986250400543213,3.5418217182159424,0.045806296703564,0.0,0.158135900495803,0.0,0.00242925388738513,0.0,0.0,0.0,0.0,6.317577838897705,6.2903523445129395,6.313117980957031,6.5105299949646
