Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4,time(h)
770,8866.620322,9/20/2016 22:33,360.0132871,7,1,2.997511864,3.59894681,2.718521413,2.666599862,10.59231596,9.494333684,0.000364481,0,0,0,0,28.43887711,25.86821747,25.59706306,25.85169029,2.46295009
771,8876.635418,9/20/2016 22:33,370.028383,7,1,2.99819684,3.602608919,2.726861542,2.666599862,10.62234642,9.494333684,0.000364524,0,0,0,0,28.43887711,26.0202179,25.59706306,25.85169029,2.465732061
772,8886.650497,9/20/2016 22:33,380.0434616,7,1,2.997859001,3.605965614,2.735201652,2.666599862,10.65240567,9.494333684,0.000364529,0,0,0,0,28.45351219,25.80712891,25.68807602,25.86657143,2.468514027
773,8896.665664,9/20/2016 22:34,390.0586289,7,1,2.997859001,3.609627485,2.74354179,2.666599862,10.68249399,9.494333684,0.000425229,0,0,0,0,28.45351219,25.80712891,25.45987701,25.86657143,2.471296018
774,8906.680805,9/20/2016 22:34,400.0737697,7,1,2.998543978,3.612679243,2.751882213,2.666599862,10.71261147,9.494333684,0.000303769,0,0,0,0,28.43887711,25.86821747,25.59706306,25.92767143,2.474078001
775,8916.695884,9/20/2016 22:34,410.088849,7,1,2.998543978,3.616035938,2.760222623,2.666599862,10.74275738,9.494333684,0.000303768,0,0,0,0,28.51444817,25.86821747,25.59706306,25.92767143,2.476859968
776,8926.710997,9/20/2016 22:34,420.1039619,7,1,2.998543978,3.619392633,2.768562779,2.666599862,10.77293063,9.494333684,0.000303721,0,0,0,0,28.43887711,25.86821747,25.59706306,26.00364685,2.479641944
777,8936.726075,9/20/2016 22:34,430.1190402,7,1,2.998196125,3.622749567,2.776902878,2.666599862,10.80313114,9.494333684,0.000303772,0,0,0,0,28.52907944,25.95913506,25.53594971,25.86657143,2.48242391
778,8946.74119,9/20/2016 22:34,440.1341544,7,1,2.997848988,3.626106262,2.785243218,2.666599862,10.83336024,9.494333684,0.000303769,0,0,0,0,28.51444817,25.86821747,25.59706306,25.92767143,2.485205886
779,8956.756343,9/20/2016 22:35,450.1493079,7,1,2.997859001,3.629462957,2.793583771,2.666599862,10.8636169,9.494333684,0.000425225,0,0,0,0,28.52907944,25.95913506,25.68807602,25.86657143,2.487987873
780,8966.771434,9/20/2016 22:35,460.1643987,7,1,2.998207092,3.632514715,2.801924092,2.666599862,10.89389923,9.494333684,0.000303767,0,0,0,0,28.52907944,25.80712891,25.68807602,25.94255257,2.490769843
781,8976.786506,9/20/2016 22:35,470.1794713,7,1,2.997859001,3.635566235,2.810264248,2.666599862,10.92420798,9.494333684,0.00030377,0,0,0,0,28.51444817,25.86821747,25.67312622,25.85169029,2.493551807
782,8986.801631,9/20/2016 22:35,480.1945957,7,1,2.998196125,3.638617754,2.818604525,2.666599862,10.95454331,9.494333684,0.00030372,0,0,0,0,28.52907944,25.80712891,25.53594971,25.86657143,2.496333786
783,8996.816705,9/20/2016 22:35,490.2096699,7,1,2.997859955,3.641974688,2.82694455,2.666599862,10.98490365,9.494333684,0.000364522,0,0,0,0,28.68020248,25.95913506,25.53594971,25.86657143,2.499115751
784,9006.831832,9/20/2016 22:35,500.2247969,7,1,2.998543978,3.645026207,2.835284843,2.666599862,11.01529115,9.494333684,0.00030372,0,0,0,0,28.52907944,25.95913506,25.61201477,25.86657143,2.501897731
785,9016.846903,9/20/2016 22:36,510.2398675,7,1,2.997859001,3.648077965,2.843624994,2.666599862,11.04570362,9.494333684,0.00030377,0,0,0,0,28.68020248,25.95913506,25.68807602,25.86657143,2.504679695
786,9026.862006,9/20/2016 22:36,520.2549711,7,1,2.998543978,3.650824308,2.851965321,2.666599862,11.07614183,9.494333684,0.000243017,0,0,0,0,28.68020248,25.65509987,25.53594971,25.86657143,2.507461668
787,9036.877139,9/20/2016 22:36,530.2701039,7,1,2.997511864,3.653875828,2.860305618,2.666599862,11.10660493,9.494333684,0.000242971,0,0,0,0,28.74112511,25.71619606,25.59706306,25.92767143,2.51024365
788,9046.892234,9/20/2016 22:36,540.2851985,7,1,2.998543978,3.657232761,2.868645964,2.666599862,11.13709316,9.494333684,0.000364521,0,0,0,0,28.68020248,25.80712891,25.53594971,25.86657143,2.51302562
789,9056.907289,9/20/2016 22:36,550.3002541,7,1,2.998196125,3.660284281,2.876986349,2.666599862,11.16760664,9.494333684,0.000364482,0,0,0,0,28.68020248,25.80712891,25.53594971,25.86657143,2.51580758
790,9066.922444,9/20/2016 22:36,560.3154086,7,1,2.998207092,3.662725687,2.885326814,2.666599862,11.19814471,9.494333684,0.000243015,0,0,0,0,28.80204964,25.77729416,25.65817642,25.98876762,2.518589568
791,9076.937527,9/20/2016 22:37,570.3304921,7,1,2.997859001,3.665777206,2.893667158,2.666599862,11.22870698,9.494333684,0.000303769,0,0,0,0,28.74112511,25.86821747,25.74918175,26.00364685,2.521371535
792,9086.952642,9/20/2016 22:37,580.3456069,7,1,2.998560905,3.668828964,2.902007487,2.666599862,11.25929266,9.494333684,0.000303767,0,0,0,0,28.68020248,25.65509987,25.53594971,25.86657143,2.524153512
793,9096.967713,9/20/2016 22:37,590.3606775,7,1,2.997511864,3.671270132,2.910347869,2.666599862,11.28990165,9.494333684,0.000243013,0,0,0,0,28.74112511,25.86821747,25.67312622,25.92767143,2.526935476
794,9106.982812,9/20/2016 22:37,600.375777,7,1,2.997511864,3.674321651,2.918688297,2.666599862,11.32053442,9.494333684,0.000303724,0,0,0,0,28.74112511,25.86821747,25.74918175,25.92767143,2.529717448
795,9116.997934,9/20/2016 22:37,610.3908985,7,1,2.998207092,3.677068233,2.927028715,2.666599862,11.3511903,9.494333684,0.000303768,0,0,0,0,28.74112511,25.86821747,25.74918175,25.85169029,2.532499426
796,9127.013012,9/20/2016 22:37,620.4059769,7,1,2.997876167,3.679509401,2.935369241,2.666599862,11.3818688,9.494333684,0.000242968,0,0,0,0,28.74112511,26.0202179,25.59706306,25.92767143,2.535281392
797,9137.028124,9/20/2016 22:38,630.4210894,7,1,2.997848988,3.682255983,2.94370939,2.666599862,11.41256738,9.494333684,0.000243015,0,0,0,0,28.74112511,25.86821747,25.67312622,25.92767143,2.538063368
798,9147.043231,9/20/2016 22:38,640.4361956,7,1,2.997859001,3.685002327,2.952049993,2.666599862,11.44328955,9.494333684,0.000303722,0,0,0,0,28.80204964,25.92930603,25.73423386,25.98876762,2.540845342
799,9157.05834,9/20/2016 22:38,650.4513047,7,1,2.997511864,3.687138557,2.960390294,2.666599862,11.47403072,9.494333684,0.000243017,0,0,0,0,28.74112511,25.86821747,25.59706306,25.92767143,2.543627317
800,9167.073454,9/20/2016 22:38,660.4664185,7,1,2.998196125,3.689884901,2.968730913,2.666599862,11.50479354,9.494333684,0.000303722,0,0,0,0,28.74112511,25.71619606,25.59706306,25.92767143,2.546409293
801,9177.0886,9/20/2016 22:38,670.4815653,7,1,2.998196125,3.691715956,2.977071489,2.666599862,11.53557583,9.494333684,0.000243015,0,0,0,0,28.74112511,25.86821747,25.59706306,25.85169029,2.549191278
802,9187.10371,9/20/2016 22:38,680.496675,7,1,2.997848988,3.694157362,2.985412039,2.666599862,11.56637685,9.494333684,0.000243014,0,0,0,0,28.80204964,25.92930603,25.65817642,25.91279221,2.551973253
803,9197.118788,9/20/2016 22:39,690.5117527,7,1,2.998207092,3.69659853,2.993752544,2.666599862,11.59719708,9.494333684,0.000243014,0,0,0,0,28.95313072,25.92930603,25.65817642,25.91279221,2.554755219
804,9207.133862,9/20/2016 22:39,700.5268266,7,1,2.997859955,3.69873476,3.002093127,2.666599862,11.62803619,9.494333684,0.000243018,0,0,0,0,28.80204964,25.77729416,25.73423386,25.98876762,2.557537184
805,9217.148977,9/20/2016 22:39,710.5419414,7,1,2.998543978,3.700870752,3.010433714,2.666599862,11.65889314,9.494333684,0.000303721,0,0,0,0,28.87759399,25.77729416,25.73423386,25.91279221,2.56031916
