Unnamed: 0,Data_Point,Test_Time(s),Date_Time,Step_Time(s),count,Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg),Temperature (C)_1,Temperature (C)_2,Temperature (C)_3,Temperature (C)_4
2.1,18.0,84.36118067841142,2017-03-14 18:39:05,24.26534194085131,,2,1.0,2.5020689964294434,3.5629734992980957,0.016843310333357,1.136605e-09,0.059357542580908,3.679318e-09,0.002803150098770857,0.0,0.0,0.0,0.0,7.285440444946289,6.414206504821777,6.359918594360352,6.557399749755859
2.1,19.0,88.32355334554207,2017-03-14 18:39:09,28.22771460798195,,2,1.0,2.502448558807373,3.573051691055298,0.019597738574685,1.136605e-09,0.069184654935216,3.679318e-09,0.0026143642608076334,0.0,0.0,0.0,0.0,7.084728240966797,6.367384433746338,6.313117980957031,6.433522701263428
2.1,20.0,92.62910871444141,2017-03-14 18:39:13,32.53326997688129,,2,1.0,2.5024423599243164,3.583435297012329,0.022590685074923,1.136605e-09,0.079893523532763,3.679318e-09,0.0025534403976053,0.0,0.0,0.0,0.0,7.11568546295166,6.398347854614258,6.189935207366943,6.464491844177246
2.1,21.0,97.24663061321507,2017-03-14 18:39:18,37.15079219563704,,2,1.0,2.5027823448181152,3.5938189029693604,0.025800520271019,1.136605e-09,0.091411649851196,3.679318e-09,0.0023103731218725443,0.0,0.0,0.0,0.0,7.223524570465088,6.352279186248779,6.22090482711792,6.5724663734436035
2.1,22.0,102.36336167627556,2017-03-14 18:39:23,42.2675232586975,,2,1.0,2.5024423599243164,3.6038970947265625,0.029357467008298,1.136605e-09,0.10421231413739,3.679318e-09,0.002006362657994032,0.0,0.0,0.0,0.0,7.223524570465088,6.429309844970703,6.22090482711792,6.5724663734436035
2.1,23.0,107.51124523479626,2017-03-14 18:39:28,47.415406497236155,,2,1.0,2.5031352043151855,3.6142807006835938,0.032935883659976,1.136605e-09,0.117127197180955,3.679318e-09,0.0019455753499642015,0.0,0.0,0.0,0.0,7.161611557006836,6.367384433746338,6.158967018127441,6.5105299949646
2.1,24.0,113.15835203681536,2017-03-14 18:39:34,53.062513619237315,,2,1.0,2.502429723739624,3.624358892440796,0.036861668375393,1.136605e-09,0.131334980011647,3.679318e-09,0.0018239619676023722,0.0,0.0,0.0,0.0,7.300405502319336,6.352279186248779,6.22090482711792,6.495460510253906
2.1,25.0,119.30470992077385,2017-03-14 18:39:40,59.20887150319582,,2,1.0,2.5024232864379883,3.634437084197998,0.041134342125908,1.136605e-09,0.146841411936802,3.679318e-09,0.0017023177351802588,0.0,0.0,0.0,0.0,7.377285003662109,6.429309844970703,6.22090482711792,6.495460510253906
2.1,26.0,125.82540396190755,2017-03-14 18:39:46,65.72956554432952,,2,1.0,2.502429723739624,3.6445152759552,0.045667210168181,1.136605e-09,0.163337888961547,3.679318e-09,0.0015807365998625755,0.0,0.0,0.0,0.0,7.315375328063965,6.2903523445129395,6.236043930053711,6.433522701263428
2.1,27.0,133.43807941208232,2017-03-14 18:39:54,73.34224067452223,,2,1.0,2.5027823448181152,3.6545934677124023,0.050959083777606,1.136605e-09,0.182650958393555,3.679318e-09,0.0013375963317230344,0.0,0.0,0.0,0.0,7.315375328063965,6.367384433746338,6.313117980957031,6.5105299949646
2.1,28.0,141.8309009340771,2017-03-14 18:40:02,81.73506251649908,,2,1.0,2.5024423599243164,3.6646716594696045,0.056793328391205,1.136605e-09,0.204002461820527,3.679318e-09,0.001094349310733378,0.0,0.0,0.0,0.0,7.315375328063965,6.2903523445129395,6.158967018127441,6.433522701263428
2.1,29.0,151.84582393838886,2017-03-14 18:40:12,91.74998552081084,,2,1.0,2.5027823448181152,3.6735284328460693,0.063755367149503,1.136605e-09,0.229548017933871,3.679318e-09,0.0007904283120296896,0.0,0.0,0.0,0.0,7.531036853790283,6.352279186248779,6.3750529289245605,6.495460510253906
2.1,30.0,161.86087045578387,2017-03-14 18:40:22,101.76503171822378,,2,1.0,2.503122329711914,3.6802470684051514,0.070717158437683,1.136605e-09,0.255146359139279,3.679318e-09,0.000547182047739625,0.0,0.0,0.0,0.0,7.454161167144775,6.429309844970703,6.297980308532715,6.5724663734436035
2.1,31.0,171.8758648160997,2017-03-14 18:40:32,111.7800260785396,,2,1.0,2.5027823448181152,3.6845226287841797,0.077679315684426,1.136605e-09,0.280783894301494,3.679318e-09,0.00042556642438285053,0.0,0.0,0.0,0.0,7.469130039215088,6.2903523445129395,6.236043930053711,6.433522701263428
2.1,32.0,181.89086909586004,2017-03-14 18:40:42,121.79503035829994,,2,1.0,2.5020875930786133,3.6875767707824707,0.08464131869329,1.136605e-09,0.306446242935122,3.679318e-09,0.0003040111914742738,0.0,0.0,0.0,0.0,7.5460052490234375,6.2903523445129395,6.236043930053711,6.433522701263428
2.1,33.0,191.90589609434812,2017-03-14 18:40:52,131.810057356788,,2,1.0,2.5027823448181152,3.6900198459625244,0.091603344686281,1.136605e-09,0.332127362461844,3.679318e-09,0.000243159884121269,0.0,0.0,0.0,0.0,7.684780597686768,6.352279186248779,6.22090482711792,6.495460510253906
2.1,34.0,201.9208875748252,2017-03-14 18:41:02,141.82504915724718,,2,1.0,2.5024280548095703,3.69154691696167,0.098565451366787,1.136605e-09,0.357822175321807,3.679318e-09,0.00012160491314716637,0.0,0.0,0.0,0.0,7.761650085449219,6.352279186248779,6.3750529289245605,6.495460510253906
2.1,35.0,211.93592065297287,2017-03-14 18:41:12,151.84008191541272,,2,1.0,2.5024280548095703,3.6927685737609863,0.105527527446411,1.136605e-09,0.383528424308384,3.679318e-09,0.00012160454207332805,0.0,0.0,0.0,0.0,7.699748516082764,6.367384433746338,6.158967018127441,6.433522701263428
2.1,36.0,221.950912453432,2017-03-14 18:41:22,161.8550737158719,,2,1.0,2.5024423599243164,3.694601058959961,0.112489757467522,1.136605e-09,0.409245860231179,3.679318e-09,0.00012160387268522754,0.0,0.0,0.0,0.0,7.9303483963012695,6.2903523445129395,6.236043930053711,6.433522701263428
2.1,37.0,231.96596761034323,2017-03-14 18:41:32,171.8701291927652,,2,1.0,2.5024423599243164,3.6961278915405273,0.119451935324455,1.136605e-09,0.434973604552187,3.679318e-09,0.0001824043720262125,0.0,0.0,0.0,0.0,7.992245197296143,6.429309844970703,6.297980308532715,6.5724663734436035
2.1,38.0,241.98092645264808,2017-03-14 18:41:42,181.88508803507003,,2,1.0,2.5024423599243164,3.697654962539673,0.1264138904687,1.136605e-09,0.460711342611621,3.679318e-09,0.00018240622011944652,0.0,0.0,0.0,0.0,7.992245197296143,6.352279186248779,6.3750529289245605,6.495460510253906
2.1,39.0,251.99593809199624,2017-03-14 18:41:52,191.90009935443612,,2,1.0,2.5024280548095703,3.6994874477386475,0.133375848593027,1.136605e-09,0.486460905140611,3.679318e-09,0.00018240817007608712,0.0,0.0,0.0,0.0,8.145963668823242,6.506337642669678,6.3750529289245605,6.495460510253906
2.1,40.0,262.0109522912011,2017-03-14 18:42:02,201.91511387362308,,2,1.0,2.5031416416168213,3.701014280319214,0.140338025695997,1.136605e-09,0.512224024688582,3.679318e-09,6.080206367187202e-05,0.0,0.0,0.0,0.0,8.084070205688477,6.367384433746338,6.158967018127441,6.5105299949646
2.1,41.0,272.0260020084169,2017-03-14 18:42:12,211.9301635908389,,2,1.0,2.5031352043151855,3.7034575939178467,0.147300132326264,1.136605e-09,0.537999637667414,3.679318e-09,0.0002432072360534221,0.0,0.0,0.0,0.0,8.145963668823242,6.429309844970703,6.297980308532715,6.495460510253906
